basename,sap_score
binder02354_CD20_46-217,50.632
binder02355_CD20_46-217,62.632
binder02356_CD20_46-217,87.217
binder02357_CD20_46-217,84.112
binder02358_CD20_46-217,35.341
binder02359_CD20_46-217,61.223
binder02360_CD20_46-217,84.537
binder02361_CD20_46-217,69.26
binder02362_CD20_46-217,65.838
binder02363_CD20_46-217,89.317
binder02364_CD20_46-217,62.137
binder02365_CD20_46-217,62.13
binder02366_CD20_46-217,77.29
binder02367_CD20_46-217,75.115
binder02368_CD20_46-217,74.853
binder02369_CD20_46-217,73.079
binder02370_CD20_46-217,74.231
binder02371_CD20_46-217,92.03
binder02372_CD20_46-217,60.703
binder02373_CD20_46-217,63.38
binder02374_CD20_46-217,81.188
binder02375_CD20_46-217,60.302
binder02376_CD20_46-217,57.367
binder02377_CD20_46-217,79.973
binder02378_CD20_46-217,71.151
binder02379_CD20_46-217,64.13
binder02380_CD20_46-217,97.905
binder02381_CD20_46-217,79.051
binder02382_CD20_46-217,84.893
binder02383_CD20_46-217,62.786
binder02384_CD20_46-217,80.871
binder02385_CD20_46-217,75.078
binder02386_CD20_46-217,74.78
binder02387_CD20_46-217,77.016
binder02388_CD20_46-217,79.515
binder02389_CD20_46-217,76.34
binder02390_CD20_46-217,66.551
binder02391_CD20_46-217,100.184
binder02392_CD20_46-217,93.326
binder02393_CD20_46-217,59.416
binder02394_CD20_46-217,117.343
binder02395_CD20_46-217,69.949
binder02396_CD20_46-217,85.612
binder02397_CD20_46-217,99.193
binder02398_CD20_46-217,76.491
binder02399_CD20_46-217,73.727
binder02400_CD20_46-217,67.243
binder02401_CD20_46-217,73.097
binder02402_CD20_46-217,61.766
binder02403_CD20_46-217,53.961
binder02404_CD20_46-217,61.216
binder02405_CD20_46-217,77.68
binder02406_CD20_46-217,80.179
binder02407_CD20_46-217,95.479
binder02408_CD20_46-217,83.855
binder02409_CD20_46-217,70.676
binder02410_CD20_46-217,78.069
binder02411_CD20_46-217,68.418
binder02412_CD20_46-217,126.969
binder02413_CD20_46-217,59.524
binder02414_CD20_46-217,77.461
binder02415_CD20_46-217,89.273
binder02416_CD20_46-217,91.034
binder02417_CD20_46-217,65.309
binder02418_CD20_46-217,73.286
binder02419_CD20_46-217,70.937
binder02420_CD20_46-217,77.437
binder02421_CD20_46-217,85.258
binder02422_CD20_46-217,67.86
binder02423_CD20_46-217,75.839
binder02424_CD20_46-217,78.044
binder02425_CD20_46-217,93.424
binder02426_CD20_46-217,96.654
binder02427_CD20_46-217,62.026
binder02428_CD20_46-217,74.932
binder02429_CD20_46-217,60.955
binder02430_CD20_46-217,86.532
binder02431_CD20_46-217,56.954
binder02432_CD20_46-217,61.081
binder02433_CD20_46-217,77.455
binder02434_CD20_46-217,86.669
binder02435_CD20_46-217,91.537
binder02436_CD20_46-217,101.865
binder02437_CD20_46-217,80.607
binder02438_CD20_46-217,83.033
binder02439_CD20_46-217,93.321
binder02440_CD20_46-217,68.598
binder02441_CD20_46-217,110.325
binder02442_CD20_46-217,77.056
binder02443_CD20_46-217,93.154
binder02444_CD20_46-217,65.919
binder02445_CD20_46-217,54.124
binder02446_CD20_46-217,66.739
binder02447_CD20_46-217,88.988
binder02448_CD20_46-217,56.31
binder02449_CD20_46-217,100.846
binder02450_CD20_46-217,93.697
binder02451_CD20_46-217,65.559
binder02452_CD20_46-217,104.676
binder02453_CD20_46-217,68.889
binder02454_CD20_46-217,62.092
binder02455_CD20_46-217,79.857
binder02456_CD20_46-217,63.495
binder02457_CD20_46-217,56.826
binder02458_CD20_46-217,62.416
binder02459_CD20_46-217,79.706
binder02460_CD20_46-217,85.39
binder02461_CD20_46-217,64.025
binder02462_CD20_46-217,67.961
binder02463_CD20_46-217,69.846
binder02464_CD20_46-217,77.381
binder02465_CD20_46-217,76.287
binder02466_CD20_46-217,57.626
binder02467_CD20_46-217,90.752
binder02468_CD20_46-217,57.287
binder02469_CD20_46-217,68.363
binder02470_CD20_46-217,63.426
binder02471_CD20_46-217,101.029
binder02472_CD20_46-217,58.615
binder02473_CD20_46-217,60.859
binder02474_CD20_46-217,94.756
binder02475_CD20_46-217,74.439
binder02476_CD20_46-217,84.367
binder02477_CD20_46-217,67.426
binder02478_CD20_46-217,66.086
binder02479_CD20_46-217,102.86
binder02480_CD20_46-217,81.32
binder02481_CD20_46-217,101.139
binder02482_CD20_46-217,76.67
binder02483_CD20_46-217,105.791
binder02484_CD20_46-217,71.41
binder02485_CD20_46-217,81.362
binder02486_CD20_46-217,73.043
binder02487_CD20_46-217,76.295
binder02488_CD20_46-217,68.919
binder02489_CD20_46-217,56.568
binder02490_CD20_46-217,74.248
binder02491_CD20_46-217,65.751
binder02492_CD20_46-217,78.459
binder02493_CD20_46-217,64.159
binder02494_CD20_46-217,79.882
binder02495_CD20_46-217,75.358
binder02496_CD20_46-217,78.985
binder02497_CD20_46-217,104.965
binder02498_CD20_46-217,77.957
binder02499_CD20_46-217,60.786
binder02500_CD20_46-217,101.498
binder02501_CD20_46-217,63.816
binder02502_CD20_46-217,70.968
binder02503_CD20_46-217,71.818
binder02504_CD20_46-217,60.143
binder02505_CD20_46-217,92.604
binder02506_CD20_46-217,64.891
binder02507_CD20_46-217,74.335
binder02508_CD20_46-217,81.312
binder02509_CD20_46-217,71.58
binder02510_CD20_46-217,68.481
binder02511_CD20_46-217,71.059
binder02512_CD20_46-217,101.293
binder02513_CD20_46-217,68.423
binder02514_CD20_46-217,102.591
binder02515_CD20_46-217,60.214
binder02516_CD20_46-217,81.128
binder02517_CD20_46-217,81.967
binder02518_CD20_46-217,71.668
binder02519_CD20_46-217,87.361
binder02520_CD20_46-217,65.548
binder02521_CD20_46-217,69.86
binder02522_CD20_46-217,62.185
binder02523_CD20_46-217,66.466
binder02524_CD20_46-217,78.784
binder02525_CD20_46-217,59.776
binder02526_CD20_46-217,80.434
binder02527_CD20_46-217,50.549
binder02528_CD20_46-217,80.911
binder02529_CD20_46-217,83.115
binder02530_CD20_46-217,82.997
binder02531_CD20_46-217,72.396
binder02532_CD20_46-217,106.039
binder02533_CD20_46-217,78.352
binder02534_CD20_46-217,75.097
binder02535_CD20_46-217,93.767
binder02536_CD20_46-217,66.37
binder02537_CD20_46-217,48.63
binder02538_CD20_46-217,62.365
binder02539_CD20_46-217,67.138
binder02540_CD20_46-217,81.965
binder02541_CD20_46-217,87.975
binder02542_CD20_46-217,67.24
binder02543_CD20_46-217,66.258
binder02544_CD20_46-217,64.136
binder02545_CD20_46-217,67.968
binder02546_CD20_46-217,78.716
binder02547_CD20_46-217,76.527
binder02548_CD20_46-217,94.293
binder02549_CD20_46-217,85.598
binder02550_CD20_46-217,87.561
binder02551_CD20_46-217,88.663
binder02552_CD20_46-217,73.004
binder02553_CD20_46-217,89.928
binder02554_CD20_46-217,85.899
binder02555_CD20_46-217,73.095
binder02556_CD20_46-217,115.525
binder02557_CD20_46-217,69.887
binder02558_CD20_46-217,87.48
binder02559_CD20_46-217,72.365
binder02560_CD20_46-217,65.766
binder02561_CD20_46-217,84.352
binder02562_CD20_46-217,76.683
binder02563_CD20_46-217,98.52
binder02564_CD20_46-217,51.336
binder02565_CD20_46-217,105.814
binder02566_CD20_46-217,81.631
binder02567_CD20_46-217,114.025
binder02568_CD20_46-217,68.801
binder02569_CD20_46-217,90.262
binder02570_CD20_46-217,60.87
binder02571_CD20_46-217,72.125
binder02572_CD20_46-217,101.23
binder02573_CD20_46-217,85.315
binder02574_CD20_46-217,77.193
binder02575_CD20_46-217,66.107
binder02576_CD20_46-217,82.907
binder02577_CD20_46-217,64.206
binder02578_CD20_46-217,68.158
binder02579_CD20_46-217,102.563
binder02580_CD20_46-217,80.892
binder02581_CD20_46-217,55.259
binder02582_CD20_46-217,86.038
binder02583_CD20_46-217,66.158
binder02584_CD20_46-217,63.577
binder02585_CD20_46-217,95.972
binder02586_CD20_46-217,88.097
binder02587_CD20_46-217,56.214
binder02588_CD20_46-217,90.821
binder02589_CD20_46-217,63.034
binder02590_CD20_46-217,99.065
binder02591_CD20_46-217,82.145
binder02592_CD20_46-217,72.467
binder02593_CD20_46-217,65.594
binder02594_CD20_46-217,68.571
binder02595_CD20_46-217,62.562
binder02596_CD20_46-217,85.38
binder02597_CD20_46-217,125.722
binder02598_CD20_46-217,86.875
binder02599_CD20_46-217,90.297
binder02600_CD20_46-217,47.439
binder02601_CD20_46-217,58.882
binder02602_CD20_46-217,71.331
binder02603_CD20_46-217,114.834
binder02604_CD20_46-217,64.591
binder02605_CD20_46-217,66.697
binder02606_CD20_46-217,72.419
binder02607_CD20_46-217,74.533
binder02608_CD20_46-217,83.101
binder02609_CD20_46-217,90.269
binder02610_CD20_46-217,88.629
binder02611_CD20_46-217,91.302
binder02612_CD20_46-217,79.742
binder02613_CD20_46-217,87.55
binder02614_CD20_46-217,103.843
binder02615_CD20_46-217,73.327
binder02616_CD20_46-217,71.457
binder02617_CD20_46-217,71.867
binder02618_CD20_46-217,70.471
binder02619_CD20_46-217,59.721
binder02620_CD20_46-217,80.507
binder02621_CD20_46-217,65.613
binder02622_CD20_46-217,80.945
binder02623_CD20_46-217,71.884
binder02624_CD20_46-217,129.395
binder02625_CD20_46-217,73.378
binder02626_CD20_46-217,72.424
binder02627_CD20_46-217,77.515
binder02628_CD20_46-217,72.759
binder02629_CD20_46-217,53.319
binder02630_CD20_46-217,92.568
binder02631_CD20_46-217,63.717
binder02632_CD20_46-217,87.029
binder02633_CD20_46-217,81.869
binder02634_CD20_46-217,70.028
binder02635_CD20_46-217,97.183
binder02636_CD20_46-217,96.442
binder02637_CD20_46-217,88.303
binder02638_CD20_46-217,88.145
binder02639_CD20_46-217,81.054
binder02640_CD20_46-217,78.48
binder02641_CD20_46-217,70.928
binder02642_CD20_46-217,77.71
binder02643_CD20_46-217,96.043
binder02644_CD20_46-217,56.525
binder02645_CD20_46-217,43.51
binder02646_CD20_46-217,94.604
binder02647_CD20_46-217,88.596
binder02648_CD20_46-217,76.5
binder02649_CD20_46-217,74.68
binder02650_CD20_46-217,66.5
binder02651_CD20_46-217,84.157
binder02652_CD20_46-217,91.711
binder02653_CD20_46-217,101.189
binder02654_CD20_46-217,90.503
binder02655_CD20_46-217,121.239
binder02656_CD20_46-217,86.68
binder02657_CD20_46-217,77.531
binder02658_CD20_46-217,93.666
binder02659_CD20_46-217,94.906
binder02660_CD20_46-217,64.155
binder02661_CD20_46-217,90.081
binder02662_CD20_46-217,101.906
binder02663_CD20_46-217,106.423
binder02664_CD20_46-217,59.109
binder02665_CD20_46-217,68.09
binder02666_CD20_46-217,71.838
binder02667_CD20_46-217,75.857
binder02668_CD20_46-217,77.264
binder02669_CD20_46-217,86.701
binder02670_CD20_46-217,89.304
binder02671_CD20_46-217,95.03
binder02672_CD20_46-217,89.055
binder02673_CD20_46-217,68.022
binder02674_CD20_46-217,56.376
binder02675_CD20_46-217,72.956
binder02676_CD20_46-217,74.914
binder02677_CD20_46-217,82.347
binder02678_CD20_46-217,91.718
binder02679_CD20_46-217,85.962
binder02680_CD20_46-217,68.87
binder02681_CD20_46-217,86.154
binder02682_CD20_46-217,75.085
binder02683_CD20_46-217,116.497
binder02684_CD20_46-217,71.68
binder02685_CD20_46-217,69.04
binder02686_CD20_46-217,106.759
binder02687_CD20_46-217,104.007
binder02688_CD20_46-217,106.601
binder02689_CD20_46-217,83.587
binder02690_CD20_46-217,82.703
binder02691_CD20_46-217,100.624
binder02692_CD20_46-217,117.375
binder02693_CD20_46-217,67.601
binder02694_CD20_46-217,75.611
binder02695_CD20_46-217,83.68
binder02696_CD20_46-217,99.675
binder02697_CD20_46-217,67.976
binder02698_CD20_46-217,79.925
binder02699_CD20_46-217,90.554
binder02700_CD20_46-217,77.051
binder02701_CD20_46-217,77.125
binder02702_CD20_46-217,79.577
binder02703_CD20_46-217,71.3
binder02704_CD20_46-217,73.352
binder02705_CD20_46-217,63.212
binder02706_CD20_46-217,93.446
binder02707_CD20_46-217,90.747
binder02708_CD20_46-217,76.876
binder02709_CD20_46-217,70.079
binder02710_CD20_46-217,83.84
binder02711_CD20_46-217,90.903
binder02712_CD20_46-217,84.271
binder02713_CD20_46-217,76.541
binder02714_CD20_46-217,107.585
binder02715_CD20_46-217,97.754
binder02716_CD20_46-217,88.96
binder02717_CD20_46-217,111.147
binder02718_CD20_46-217,76.191
binder02719_CD20_46-217,85.497
binder02720_CD20_46-217,74.967
binder02721_CD20_46-217,81.828
binder02722_CD20_46-217,108.263
binder02723_CD20_46-217,69.324
binder02724_CD20_46-217,90.251
binder02725_CD20_46-217,90.342
binder02726_CD20_46-217,95.329
binder02727_CD20_46-217,87.954
binder02728_CD20_46-217,65.859
binder02729_CD20_46-217,80.235
binder02730_CD20_46-217,91.839
binder02731_CD20_46-217,95.921
binder02732_CD20_46-217,95.155
binder02733_CD20_46-217,106.991
binder02734_CD20_46-217,91.038
binder02735_CD20_46-217,94.64
binder02736_CD20_46-217,72.93
binder02737_CD20_46-217,89.76
binder02738_CD20_46-217,133.676
binder02739_CD20_46-217,102.262
binder02740_CD20_46-217,97.234
binder02741_CD20_46-217,125.716
binder02742_CD20_46-217,119.687
binder02743_CD20_46-217,106.842
binder02744_CD20_46-217,116.725
binder02745_CD20_46-217,106.913
binder02746_CD20_46-217,97.904
binder02747_CD20_46-217,107.512
binder02748_CD20_46-217,66.936
binder02749_CD20_46-217,84.948
binder02750_CD20_46-217,94.525
binder02751_CD20_46-217,112.6
binder02752_CD20_46-217,89.553
binder02753_CD20_46-217,90.755
binder02754_CD20_46-217,75.388
binder02755_CD20_46-217,159.665
binder02756_CD20_46-217,76.285
binder02757_CD20_46-217,157.541
binder02758_CD20_46-217,47.727
binder02759_CD20_46-217,122.11
binder02760_CD20_46-217,97.699
binder02761_CD20_46-217,89.465
binder02762_CD20_46-217,124.835
binder02763_CD20_46-217,73.0
binder02764_CD20_46-217,93.421
binder02765_CD20_46-217,152.32
binder02766_CD20_46-217,87.442
binder02767_CD20_46-217,74.03
binder02768_CD20_46-217,96.308
binder02769_CD20_46-217,140.108
binder02770_CD20_46-217,130.482
binder02771_CD20_46-217,99.454
binder02772_CD20_46-217,98.004
binder02773_CD20_46-217,78.462
binder02774_CD20_46-217,125.541
binder02775_CD20_46-217,131.98
binder02776_CD20_46-217,114.663
binder02777_CD20_46-217,113.453
binder02778_CD20_46-217,64.496
binder02779_CD20_46-217,57.414
binder02780_CD20_46-217,155.621
binder02781_CD20_46-217,129.678
binder02782_CD20_46-217,152.19
binder02783_CD20_46-217,165.873
binder02784_CD20_46-217,94.896
binder02785_CD20_46-217,83.942
binder02786_CD20_46-217,122.911
binder02787_CD20_46-217,89.967
binder02788_CD20_46-217,143.239
binder02789_CD20_46-217,85.116
binder02790_CD20_46-217,117.078
binder02791_CD20_46-217,163.132
binder02792_CD20_46-217,171.387
binder02793_CD20_46-217,75.803
binder02794_CD20_46-217,87.154
binder02795_CD20_46-217,78.543
binder02796_CD20_46-217,80.004
binder02797_CD20_46-217,117.533
binder02798_CD20_46-217,101.399
binder02799_CD20_46-217,155.639
binder02800_CD20_46-217,143.122
binder02801_CD20_46-217,129.974
binder02802_CD20_46-217,114.026
binder02803_CD20_46-217,49.443
binder02804_CD20_46-217,49.29
binder02805_CD20_46-217,140.251
binder02806_CD20_46-217,110.894
binder02807_CD20_46-217,171.497
binder02808_CD20_46-217,151.937
binder02809_CD20_46-217,44.876
binder02810_CD20_46-217,119.732
binder02811_CD20_46-217,95.785
binder02812_CD20_46-217,110.821
binder02813_CD20_46-217,166.722
binder02814_CD20_46-217,156.778
binder02815_CD20_46-217,158.309
binder02816_CD20_46-217,154.509
binder02817_CD20_46-217,131.806
binder02818_CD20_46-217,54.24
binder02819_CD20_46-217,98.52
binder02820_CD20_46-217,119.046
binder02821_CD20_46-217,60.109
binder02822_CD20_46-217,86.411
binder02823_CD20_46-217,140.221
binder02824_CD20_46-217,100.875
binder02825_CD20_46-217,121.394
binder02826_CD20_46-217,139.619
binder02827_CD20_46-217,104.562
binder02828_CD20_46-217,118.67
binder02829_CD20_46-217,75.255
binder02830_CD20_46-217,51.069
binder02831_CD20_46-217,100.075
binder02832_CD20_46-217,109.696
binder02833_CD20_46-217,69.485
binder02834_CD20_46-217,148.939
binder02835_CD20_46-217,122.189
binder02836_CD20_46-217,134.346
binder02837_CD20_46-217,88.739
binder02838_CD20_46-217,102.09
binder02839_CD20_46-217,145.4
binder02840_CD20_46-217,168.28
binder02841_CD20_46-217,44.986
binder02842_CD20_46-217,136.084
binder02843_CD20_46-217,130.054
binder02844_CD20_46-217,122.483
binder02845_CD20_46-217,167.214
binder02846_CD20_46-217,132.134
binder02847_CD20_46-217,145.19
binder02848_CD20_46-217,169.156
binder02849_CD20_46-217,105.891
binder02850_CD20_46-217,111.148
binder02851_CD20_46-217,154.143
binder02852_CD20_46-217,162.589
binder02853_CD20_46-217,168.351
binder02854_CD20_46-217,141.777
binder02855_CD20_46-217,106.606
binder02856_CD20_46-217,127.077
binder02857_CD20_46-217,164.281
binder02858_CD20_46-217,145.615
binder02859_CD20_46-217,131.824
binder02860_CD20_46-217,169.016
binder02861_CD20_46-217,134.705
binder02862_CD20_46-217,137.677
binder02863_CD20_46-217,145.957
binder02864_CD20_46-217,66.789
binder02865_CD20_46-217,98.893
binder02866_CD20_46-217,89.612
binder02867_CD20_46-217,66.905
binder02868_CD20_46-217,115.011
binder02869_CD20_46-217,108.301
binder02870_CD20_46-217,119.187
binder02871_CD20_46-217,136.993
binder02872_CD20_46-217,96.964
binder02873_CD20_46-217,128.58
binder02874_CD20_46-217,135.729
binder02875_CD20_46-217,115.494
binder02876_CD20_46-217,85.131
binder02877_CD20_46-217,89.445
binder02878_CD20_46-217,109.44
binder02879_CD20_46-217,76.525
binder02880_CD20_46-217,122.25
binder02881_CD20_46-217,122.204
binder02882_CD20_46-217,132.509
binder02883_CD20_46-217,92.134
binder02884_CD20_46-217,48.672
binder02885_CD20_46-217,148.336
binder02886_CD20_46-217,47.398
binder02887_CD20_46-217,121.419
binder02888_CD20_46-217,135.361
binder02889_CD20_46-217,130.196
binder02890_CD20_46-217,132.291
binder02891_CD20_46-217,119.932
binder02892_CD20_46-217,118.21
binder02893_CD20_46-217,104.918
binder02894_CD20_46-217,106.56
binder02895_CD20_46-217,132.296
binder02896_CD20_46-217,65.883
binder02897_CD20_46-217,97.953
binder02898_CD20_46-217,98.898
binder02899_CD20_46-217,82.851
binder02900_CD20_46-217,117.456
binder02901_CD20_46-217,130.957
binder02902_CD20_46-217,98.546
binder02903_CD20_46-217,125.518
binder02904_CD20_46-217,173.871
binder02905_CD20_46-217,160.995
binder02906_CD20_46-217,111.36
binder02907_CD20_46-217,115.928
binder02908_CD20_46-217,135.782
binder02909_CD20_46-217,125.281
binder02910_CD20_46-217,139.452
binder02911_CD20_46-217,143.798
binder02912_CD20_46-217,162.411
binder02913_CD20_46-217,108.507
binder02914_CD20_46-217,140.126
binder02915_CD20_46-217,92.622
binder02916_CD20_46-217,115.045
binder02917_CD20_46-217,96.828
binder02918_CD20_46-217,152.103
binder02919_CD20_46-217,107.137
binder02920_CD20_46-217,96.557
binder02921_CD20_46-217,113.308
binder02922_CD20_46-217,144.918
binder02923_CD20_46-217,120.56
binder02924_CD20_46-217,109.842
binder02925_CD20_46-217,142.518
binder02926_CD20_46-217,102.788
binder02927_CD20_46-217,120.744
binder02928_CD20_46-217,175.612
binder02929_CD20_46-217,149.256
binder02930_CD20_46-217,95.342
binder02931_CD20_46-217,111.456
binder02932_CD20_46-217,128.136
binder02933_CD20_46-217,95.364
binder02934_CD20_46-217,120.943
binder02935_CD20_46-217,126.051
binder02936_CD20_46-217,166.442
binder02937_CD20_46-217,152.187
binder02938_CD20_46-217,163.433
binder02939_CD20_46-217,176.265
binder02940_CD20_46-217,135.163
binder02941_CD20_46-217,118.739
binder02942_CD20_46-217,129.059
binder02943_CD20_46-217,139.548
binder02944_CD20_46-217,173.099
binder02945_CD20_46-217,124.109
binder02946_CD20_46-217,149.971
binder02947_CD20_46-217,104.015
binder02948_CD20_46-217,155.028
binder02949_CD20_46-217,112.709
binder02950_CD20_46-217,148.498
binder02951_CD20_46-217,119.671
binder02952_CD20_46-217,141.369
binder02953_CD20_46-217,153.944
binder02954_CD20_46-217,162.244
binder02955_CD20_46-217,162.712
binder02956_CD20_46-217,184.014
binder02957_CD20_46-217,112.85
binder02958_CD20_46-217,135.925
binder02959_CD20_46-217,102.961
binder02960_CD20_46-217,133.532
binder02961_CD20_46-217,130.999
binder02962_CD20_46-217,66.609
binder02963_CD20_46-217,165.473
binder02964_CD20_46-217,49.832
binder02965_CD20_46-217,142.74
binder02966_CD20_46-217,137.31
binder02967_CD20_46-217,91.213
binder02968_CD20_46-217,94.582
binder02969_CD20_46-217,143.975
binder02970_CD20_46-217,126.134
binder02971_CD20_46-217,167.956
binder02972_CD20_46-217,72.921
binder02973_CD20_46-217,117.467
binder02974_CD20_46-217,115.964
binder02975_CD20_46-217,67.978
binder02976_CD20_46-217,134.007
binder02977_CD20_46-217,115.364
binder02978_CD20_46-217,98.481
binder02979_CD20_46-217,102.884
binder02980_CD20_46-217,67.566
