model,A_B_ipSAE,A_B_ipSAE_max,A_C_ipSAE,A_C_ipSAE_max,A_B_ipSAE_d0chn,A_B_ipSAE_d0chn_max,A_C_ipSAE_d0chn,A_C_ipSAE_d0chn_max,A_B_ipSAE_d0dom,A_B_ipSAE_d0dom_max,A_C_ipSAE_d0dom,A_C_ipSAE_d0dom_max
binder03997_CD20_46-217_model_0,0.0060565,0.012113,0.006478,0.012956,0.1406125,0.281225,0.1474975,0.294995,0.0078975,0.015795,0.0262925,0.052585
binder03998_CD20_46-217_model_0,0.0058745,0.011749,0.0,0.0,0.1376845,0.275369,0.0,0.0,0.0058745,0.011749,0.0,0.0
binder03999_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04000_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04001_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04002_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04003_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04004_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04005_CD20_46-217_model_0,0.013803,0.014282,0.0134135,0.013572,0.3073625,0.314851,0.3014785,0.304261,0.134807,0.207895,0.104731,0.183981
binder04006_CD20_46-217_model_0,0.0137194999999999,0.014157,0.0142324999999999,0.015222,0.305891,0.311586,0.301933,0.304259,0.108098,0.15089,0.134364,0.169187
binder04007_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04008_CD20_46-217_model_0,0.005705,0.01141,0.0057,0.0114,0.13475,0.2695,0.134663,0.269326,0.005705,0.01141,0.0057,0.0114
binder04009_CD20_46-217_model_0,0.013698,0.013998,0.0139015,0.014361,0.306373,0.310766,0.3092884999999999,0.315557,0.16421,0.205947,0.1370825,0.166148
binder04010_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04011_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04012_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04013_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04014_CD20_46-217_model_0,0.01192,0.012086,0.012093,0.012695,0.2781765,0.281118,0.281056,0.291284,0.01192,0.012086,0.012093,0.012695
binder04015_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04016_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04017_CD20_46-217_model_0,0.012074,0.012288,0.012139,0.012968,0.280901,0.284523,0.281759,0.295762,0.0139414999999999,0.016023,0.012139,0.012968
binder04018_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04019_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04020_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04021_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04022_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04023_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04024_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04025_CD20_46-217_model_0,0.006258,0.012516,0.0119805,0.012169,0.143897,0.287794,0.279302,0.28252,0.0178705,0.035741,0.0119805,0.012169
binder04026_CD20_46-217_model_0,0.005819,0.011638,0.0056965,0.011393,0.1367355,0.273471,0.134608,0.269216,0.005819,0.011638,0.0056965,0.011393
binder04027_CD20_46-217_model_0,0.0060035,0.012007,0.0055425,0.011085,0.139894,0.279788,0.1318975,0.263795,0.0060035,0.012007,0.0055425,0.011085
binder04028_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04029_CD20_46-217_model_0,0.0280925,0.03953,0.050917,0.084117,0.340911,0.346884,0.349347,0.362034,0.1958265,0.259495,0.2209605,0.279434
binder04030_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04031_CD20_46-217_model_0,0.005919,0.011838,0.006077,0.012154,0.138452,0.276904,0.141141,0.282282,0.005919,0.011838,0.006077,0.012154
binder04032_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04033_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04034_CD20_46-217_model_0,0.006198,0.012396,0.005457,0.010914,0.1431665,0.286333,0.1303705,0.260741,0.006198,0.012396,0.005457,0.010914
binder04035_CD20_46-217_model_0,0.0141874999999999,0.015406,0.0128955,0.014276,0.3104325,0.325265,0.29295,0.314599,0.1498145,0.159983,0.063844,0.114432
binder04036_CD20_46-217_model_0,0.0188915,0.022769,0.019206,0.023385,0.3355019999999999,0.346344,0.322479,0.32517,0.204972,0.24168,0.1990895,0.242032
binder04037_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04038_CD20_46-217_model_0,0.0063315,0.012663,0.0120835,0.01344,0.1450895,0.290179,0.279807,0.302221,0.027583,0.055166,0.0546,0.098473
binder04039_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04040_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04041_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04042_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04043_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04044_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04045_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04046_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04047_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04048_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04049_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04050_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04051_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04052_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04053_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04054_CD20_46-217_model_0,0.0057765,0.011553,0.0,0.0,0.1359975,0.271995,0.0,0.0,0.0057765,0.011553,0.0,0.0
binder04055_CD20_46-217_model_0,0.0058385,0.011677,0.0064955,0.012991,0.137057,0.274114,0.1479525,0.295905,0.0058385,0.011677,0.0215085,0.043017
binder04056_CD20_46-217_model_0,0.0125995,0.013403,0.012687,0.013505,0.288869,0.301551,0.2902215,0.303044,0.0359765,0.060157,0.0510195,0.09017
binder04057_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04058_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04059_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04060_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04061_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04062_CD20_46-217_model_0,0.0060205,0.012041,0.0,0.0,0.140036,0.280072,0.0,0.0,0.0060205,0.012041,0.0,0.0
binder04063_CD20_46-217_model_0,0.2455675,0.319076,0.0872225,0.142654,0.4388945,0.441551,0.3532245,0.372149,0.415169,0.41786,0.272187,0.277806
binder04064_CD20_46-217_model_0,0.011157,0.01149,0.00608,0.01216,0.265017,0.270887,0.1411855,0.282371,0.011157,0.01149,0.00608,0.01216
binder04065_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04066_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04067_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04068_CD20_46-217_model_0,0.005906,0.011812,0.0,0.0,0.138227,0.276454,0.0,0.0,0.005906,0.011812,0.0,0.0
binder04069_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04070_CD20_46-217_model_0,0.0067585,0.013517,0.00628,0.01256,0.1522945,0.304589,0.1445355,0.289071,0.0067585,0.013517,0.00628,0.01256
binder04071_CD20_46-217_model_0,0.0922685,0.163795,0.151565,0.262245,0.3838095,0.391958,0.3983005,0.40645,0.287394,0.320518,0.3337735,0.336509
binder04072_CD20_46-217_model_0,0.012039,0.012393,0.011425,0.011611,0.2802645,0.286291,0.269752,0.272995,0.019702,0.027719,0.011425,0.011611
binder04073_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04074_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04075_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04076_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04077_CD20_46-217_model_0,0.0122685,0.012861,0.0116615,0.012052,0.284018,0.294023,0.273787,0.280546,0.0172085,0.022741,0.0116615,0.012052
binder04078_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04079_CD20_46-217_model_0,0.02258,0.032323,0.012376,0.014044,0.3051175,0.316688,0.284117,0.311176,0.1173925,0.158913,0.0520959999999999,0.093484
binder04080_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04081_CD20_46-217_model_0,0.0424299999999999,0.072501,0.0123179999999999,0.012767,0.289375,0.29339,0.284501,0.291932,0.164837,0.177477,0.097318,0.103644
binder04082_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04083_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04084_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04085_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04086_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04087_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04088_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04089_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04090_CD20_46-217_model_0,0.006064,0.012128,0.005561,0.011122,0.1409165,0.281833,0.13222,0.26444,0.006064,0.012128,0.005561,0.011122
binder04091_CD20_46-217_model_0,0.3317084999999999,0.494909,0.244919,0.367269,0.5362795,0.576836,0.4436905,0.450994,0.505204,0.54472,0.4068545,0.415864
binder04092_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04093_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04094_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04095_CD20_46-217_model_0,0.0463195,0.075901,0.0742594999999999,0.131874,0.3428225,0.349155,0.344219,0.347092,0.2157494999999999,0.25272,0.2402119999999999,0.265439
binder04096_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04097_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04098_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04099_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04100_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04101_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04102_CD20_46-217_model_0,0.0057045,0.011409,0.011868,0.011989,0.13474,0.26948,0.277412,0.279485,0.0057045,0.011409,0.015473,0.018957
binder04103_CD20_46-217_model_0,0.007024,0.014048,0.0065195,0.013039,0.1564635,0.312927,0.1484585,0.296917,0.0459335,0.091867,0.0312055,0.062411
binder04104_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04105_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04106_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04107_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04108_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04109_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04110_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04111_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04112_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04113_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04114_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04115_CD20_46-217_model_0,0.028349,0.041466,0.014503,0.014625,0.3242724999999999,0.329407,0.317731,0.318709,0.184192,0.226449,0.1561135,0.204337
binder04116_CD20_46-217_model_0,0.012302,0.012323,0.0123664999999999,0.012838,0.284592,0.284771,0.2857605,0.293642,0.019921,0.027561,0.0123664999999999,0.012838
binder04117_CD20_46-217_model_0,0.005932,0.011864,0.0056565,0.011313,0.1386775,0.277355,0.133903,0.267806,0.005932,0.011864,0.0056565,0.011313
binder04118_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04119_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04120_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04121_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04122_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04123_CD20_46-217_model_0,0.0529684999999999,0.090136,0.0929605,0.17045,0.341065,0.34777,0.3449415,0.358477,0.2192695,0.246723,0.2533505,0.254977
binder04124_CD20_46-217_model_0,0.0134805,0.015676,0.0,0.0,0.381742,0.419802,0.0,0.0,0.0583315,0.105378,0.0,0.0
binder04125_CD20_46-217_model_0,0.012412,0.012838,0.0120765,0.012283,0.2862329999999999,0.293315,0.2807965,0.284144,0.04483,0.075862,0.0177555,0.023641
binder04126_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04127_CD20_46-217_model_0,0.0057805,0.011561,0.005605,0.01121,0.1360115,0.272023,0.1330035,0.266007,0.0057805,0.011561,0.005605,0.01121
binder04128_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04129_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04130_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04131_CD20_46-217_model_0,0.013299,0.014628,0.0071065,0.014213,0.29961,0.320074,0.1577375,0.315475,0.0687835,0.125597,0.0397935,0.079587
binder04132_CD20_46-217_model_0,0.0,0.0,0.00576,0.01152,0.0,0.0,0.135712,0.271424,0.0,0.0,0.00576,0.01152
binder04133_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04134_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04135_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04136_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04137_CD20_46-217_model_0,0.005942,0.011884,0.0053965,0.010793,0.138754,0.277508,0.129291,0.258582,0.019727,0.039454,0.0053965,0.010793
binder04138_CD20_46-217_model_0,0.0065145,0.013029,0.029843,0.047049,0.1483795,0.296759,0.292678,0.295529,0.032114,0.064228,0.0736825,0.13282
binder04139_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04140_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04141_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04142_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04143_CD20_46-217_model_0,0.0060645,0.012129,0.005452,0.010904,0.140834,0.281668,0.1302825,0.260565,0.0408915,0.081783,0.005452,0.010904
binder04144_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04145_CD20_46-217_model_0,0.078405,0.092169,0.047375,0.060716,0.355927,0.385541,0.3363365,0.343948,0.267012,0.292864,0.236555,0.261259
binder04146_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04147_CD20_46-217_model_0,0.006625,0.01325,0.005824,0.011648,0.150135,0.30027,0.136818,0.273636,0.0219265,0.043853,0.005824,0.011648
binder04148_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04149_CD20_46-217_model_0,0.0126255,0.012697,0.0127335,0.012812,0.2899279999999999,0.290889,0.291605,0.292576,0.03212,0.04399,0.0265019999999999,0.030625
binder04150_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04151_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04152_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04153_CD20_46-217_model_0,0.0121789999999999,0.012907,0.012766,0.013913,0.282231,0.294235,0.291425,0.310054,0.054845,0.098239,0.066772,0.121925
binder04154_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04155_CD20_46-217_model_0,0.025252,0.034852,0.051065,0.087015,0.336742,0.336761,0.3311425,0.333376,0.2016325,0.224371,0.225457,0.242329
binder04156_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04157_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04158_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04159_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04160_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04161_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04162_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04163_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04164_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04165_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04166_CD20_46-217_model_0,0.0130705,0.014321,0.012812,0.014451,0.2961475,0.315862,0.2921265,0.318908,0.065899,0.119978,0.0430155,0.074858
binder04167_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04168_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04169_CD20_46-217_model_0,0.013086,0.013111,0.0126365,0.013172,0.2966075,0.296657,0.2902165,0.29906,0.114899,0.163607,0.1050905,0.173729
binder04170_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04171_CD20_46-217_model_0,0.0132795,0.013699,0.0133175,0.013387,0.300431,0.307461,0.301405,0.302512,0.080156,0.143547,0.0615785,0.109909
binder04172_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04173_CD20_46-217_model_0,0.0122425,0.012413,0.012397,0.012683,0.283734,0.286613,0.286327,0.291104,0.0362155,0.056246,0.012397,0.012683
binder04174_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04175_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04176_CD20_46-217_model_0,0.0219935,0.030387,0.030569,0.035091,0.3121385,0.319403,0.330057,0.356472,0.172144,0.185421,0.2094745,0.231309
binder04177_CD20_46-217_model_0,0.0064695,0.012939,0.0,0.0,0.1476455,0.295291,0.0,0.0,0.0064695,0.012939,0.0,0.0
binder04178_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04179_CD20_46-217_model_0,0.0116405,0.012104,0.0120635,0.012098,0.2733569999999999,0.281302,0.280626,0.281088,0.0124855,0.012867,0.0232435,0.034389
binder04180_CD20_46-217_model_0,0.4248484999999999,0.471226,0.4446029999999999,0.475547,0.6095945,0.663045,0.6256565000000001,0.69242,0.602552,0.649805,0.6197995000000001,0.680706
binder04181_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04182_CD20_46-217_model_0,0.0069055,0.013811,0.0065235,0.013047,0.1546155,0.309231,0.1485205,0.297041,0.0069055,0.013811,0.0065235,0.013047
binder04183_CD20_46-217_model_0,0.0771375,0.136501,0.1061334999999999,0.193989,0.36118,0.362886,0.367467,0.368253,0.253965,0.281385,0.2811225,0.292244
binder04184_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04185_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04186_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04187_CD20_46-217_model_0,0.0115605,0.012423,0.005866,0.011732,0.271831,0.286794,0.1375415,0.275083,0.012499,0.0143,0.005866,0.011732
binder04188_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04189_CD20_46-217_model_0,0.013212,0.014256,0.012288,0.013164,0.298729,0.314942,0.283868,0.298198,0.069768,0.116111,0.0497945,0.088177
binder04190_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04191_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder04192_CD20_46-217_model_0,0.0142949999999999,0.014332,0.0150929999999999,0.015887,0.3143995,0.315277,0.3260725,0.337183,0.1849645,0.213119,0.1784345,0.208031
binder04193_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
